id,question,gt,predicted,sas,model
32_4,What is the largest shark ever to have lived on Earth?,Carcharodon megalodon is the largest shark that ever lived. Megalodon lived between 23.8 and 5.3 million years ago.,The largest ever to have lived on Earth was the megalodon. It was a shark that lived about 2.6 million years ago.,0.88,gpt3-scai-qrecc21-test-dataset-2021-07-20-scai-qrecc21-gpt3-baseline-no-run-identifier-2021-07-21-08-56-42
32_4,What is the largest shark ever to have lived on Earth?,Carcharodon megalodon is the largest shark that ever lived. Megalodon lived between 23.8 and 5.3 million years ago.,"The largest shark ever to have lived on Earth is the Megalodon, an extinct shark species believed to be the largest fish on planet Earth.",0.88,rachael-scai-qrecc21-test-dataset-2021-07-20-rachael-no-run-identifier-2021-09-08-07-09-57
32_5,What's the biggest shark ever caught?,"In 1945, an enormous white shark was caught off Cojimar, a fishing village east of Havana, Cuba. When measured, the shark was found to be in excess of 21 feet and weighed over 7,000 pounds, which would make it the largest great white shark on record, according to Discovery.",The largest shark ever caught was a great white shark that was caught and released off the coast of Great Britain in 1960.,0.81,rachael-scai-qrecc21-test-dataset-2021-07-20-rachael-no-run-identifier-2021-09-15-09-06-44
32_5,What's the biggest shark ever caught?,"In 1945, an enormous white shark was caught off Cojimar, a fishing village east of Havana, Cuba. When measured, the shark was found to be in excess of 21 feet and weighed over 7,000 pounds, which would make it the largest great white shark on record, according to Discovery.",The largest shark ever caught was a great white shark that was caught off the coast of Great Britain in 1960.,0.83,rachael-scai-qrecc21-test-dataset-2021-07-20-rachael-no-run-identifier-2021-09-15-09-05-06
32_5,What's the biggest shark ever caught?,"In 1945, an enormous white shark was caught off Cojimar, a fishing village east of Havana, Cuba. When measured, the shark was found to be in excess of 21 feet and weighed over 7,000 pounds, which would make it the largest great white shark on record, according to Discovery.",The largest shark ever caught was the Great White Shark.,0.84,ultron-scai-qrecc21-test-dataset-2021-07-20-ultron-no-run-identifier-2021-09-04-17-16-58
32_5,What's the biggest shark ever caught?,"In 1945, an enormous white shark was caught off Cojimar, a fishing village east of Havana, Cuba. When measured, the shark was found to be in excess of 21 feet and weighed over 7,000 pounds, which would make it the largest great white shark on record, according to Discovery.",The biggest shark ever caught was a great white shark.,0.84,rachael-scai-qrecc21-test-dataset-rewritten-2021-07-20-rachael-no-run-identifier-2021-09-06-09-21-43
32_5,What's the biggest shark ever caught?,"In 1945, an enormous white shark was caught off Cojimar, a fishing village east of Havana, Cuba. When measured, the shark was found to be in excess of 21 feet and weighed over 7,000 pounds, which would make it the largest great white shark on record, according to Discovery.","The largest shark ever caught was a great white shark that was 21 feet long and weighed 1,323 pounds.",0.86,rachael-scai-qrecc21-test-dataset-rewritten-2021-07-20-rachael-no-run-identifier-2021-09-15-19-36-31
32_10,What do Mako sharks eat?,"The shortfin mako shark feeds mainly upon cephalopods and bony fish including mackerels, tunas, bonitos, and swordfish, but it may also eat other sharks, porpoises, sea turtles, and seabirds.","The shortfin mako shark feeds mainly upon cephalopods and bony fish including mackerels, tunas, bonitos, and swordfish.",0.98,ultron-scai-qrecc21-test-dataset-rewritten-2021-07-20-ultron-rag-bm25_100-ground_truth_rewrites-submission_correct_turn_no-2021-09-19-18-40-28
32_10,What do Mako sharks eat?,"The shortfin mako shark feeds mainly upon cephalopods and bony fish including mackerels, tunas, bonitos, and swordfish, but it may also eat other sharks, porpoises, sea turtles, and seabirds.","The shortfin mako shark feeds mainly upon cephalopods and bony fish including swordfish, mackerels, Isolas, swordfish, and swordfish, but it may also eat other sharks, porpoises, sea turtles, and seabirds.",0.99,rachael-scai-qrecc21-test-dataset-2021-07-20-rachael-no-run-identifier-2021-09-08-21-49-44
32_10,What do Mako sharks eat?,"The shortfin mako shark feeds mainly upon cephalopods and bony fish including mackerels, tunas, bonitos, and swordfish, but it may also eat other sharks, porpoises, sea turtles, and seabirds.","The shortfin mako shark feeds mainly upon other cephalopods and bony fish including mackerels, tunas, and porpoises.",0.98,rachael-scai-qrecc21-test-dataset-2021-07-20-rachael-no-run-identifier-2021-09-08-07-07-57
32_10,What do Mako sharks eat?,"The shortfin mako shark feeds mainly upon cephalopods and bony fish including mackerels, tunas, bonitos, and swordfish, but it may also eat other sharks, porpoises, sea turtles, and seabirds.","The shortfin mako shark feeds mainly upon cephalopods and bony fish including mackerels, tunas, swordfish, and marlin, but it may also eat other sharks, porpoises, sea turtles, and seabirds.",1,rachael-scai-qrecc21-test-dataset-2021-07-20-rachael-no-run-identifier-2021-09-15-09-06-44
32_10,What do Mako sharks eat?,"The shortfin mako shark feeds mainly upon cephalopods and bony fish including mackerels, tunas, bonitos, and swordfish, but it may also eat other sharks, porpoises, sea turtles, and seabirds.","Mako shark feeds on fish such as snapper, grouper and drum.",0.84,rachael-scai-qrecc21-test-dataset-rewritten-2021-07-20-rachael-no-run-identifier-2021-09-04-10-39-42
32_10,What do Mako sharks eat?,"The shortfin mako shark feeds mainly upon cephalopods and bony fish including mackerels, tunas, bonitos, and swordfish, but it may also eat other sharks, porpoises, sea turtles, and seabirds.",The shortfin mako shark feeds mainly upon bronze cephalopods and bony fish.,0.91,rachael-scai-qrecc21-test-dataset-2021-07-20-rachael-no-run-identifier-2021-09-15-09-05-06
32_10,What do Mako sharks eat?,"The shortfin mako shark feeds mainly upon cephalopods and bony fish including mackerels, tunas, bonitos, and swordfish, but it may also eat other sharks, porpoises, sea turtles, and seabirds.","The mako's diet consists mainly of sharks, swordfish, and tarpon.",0.81,rachael-scai-qrecc21-test-dataset-2021-07-20-rachael-no-run-identifier-2021-09-15-09-08-40
33_10,Did the horse Artax really die?,"22 Vision Fun Fact: Contrary to an Internet rumor, the horse that played Artax did not really die during the filming of the Swamp of Sadness scene. In fact, the horse was actually given to Noah Hathaway after filming as a gift.","Contrary to an Internet rumor, the horse that played Artax did not really die during the filming of the Swamp of Doom scene.",0.86,rachael-scai-qrecc21-test-dataset-2021-07-20-rachael-no-run-identifier-2021-09-08-21-49-44
33_10,Did the horse Artax really die?,"22 Vision Fun Fact: Contrary to an Internet rumor, the horse that played Artax did not really die during the filming of the Swamp of Sadness scene. In fact, the horse was actually given to Noah Hathaway after filming as a gift.","Contrary to an Internet rumor, the horse that played Artax did not really die during the filming of the Swamp of Sadness scene.",0.9,rachael-scai-qrecc21-test-dataset-2021-07-20-rachael-no-run-identifier-2021-09-08-07-07-57
33_10,Did the horse Artax really die?,"22 Vision Fun Fact: Contrary to an Internet rumor, the horse that played Artax did not really die during the filming of the Swamp of Sadness scene. In fact, the horse was actually given to Noah Hathaway after filming as a gift.",the horse that played artax did not really die during the filming of the swamp of sadness scene,0.83,rali-scai-qrecc21-test-dataset-rewritten-2021-07-20-rali-qa-no-run-identifier-2021-09-09-13-01-07
34_1,Tell me about the Bronze Age collapse.,"The Bronze Age collapse is so called by historians who study the end of the Bronze Age. ... Between 1200 and 1150 BC, the cultural collapse of the Mycenaean kingdoms, the Hittite Empire in Anatolia and Syria, and the Egyptian Empire in Syria and Canaan, interrupted trade routes and extinguished literacy.",The Bronze Age collapse is so called by historians who study the end of the Bronze Age.,0.9,ultron-scai-qrecc21-test-dataset-rewritten-2021-07-20-ultron-rag-bm25_100-ground_truth_rewrites-submission_correct_turn_no-2021-09-19-18-40-28
34_1,Tell me about the Bronze Age collapse.,"The Bronze Age collapse is so called by historians who study the end of the Bronze Age. ... Between 1200 and 1150 BC, the cultural collapse of the Mycenaean kingdoms, the Hittite Empire in Anatolia and Syria, and the Egyptian Empire in Syria and Canaan, interrupted trade routes and extinguished literacy.",The Bronze Age was a period of pre-Columbian history characterized by the collapse of the Iron Age.,0.81,rachael-scai-qrecc21-test-dataset-2021-07-20-rachael-no-run-identifier-2021-09-15-09-06-44
34_1,Tell me about the Bronze Age collapse.,"The Bronze Age collapse is so called by historians who study the end of the Bronze Age. ... Between 1200 and 1150 BC, the cultural collapse of the Mycenaean kingdoms, the Hittite Empire in Anatolia and Syria, and the Egyptian Empire in Syria and Canaan, interrupted trade routes and extinguished literacy.",The Bronze Age collapse was a period of time in the history of the world when the Bronze Age came to an end.,0.87,gpt3-scai-qrecc21-test-dataset-2021-07-20-scai-qrecc21-gpt3-baseline-no-run-identifier-2021-07-21-08-56-42
34_1,Tell me about the Bronze Age collapse.,"The Bronze Age collapse is so called by historians who study the end of the Bronze Age. ... Between 1200 and 1150 BC, the cultural collapse of the Mycenaean kingdoms, the Hittite Empire in Anatolia and Syria, and the Egyptian Empire in Syria and Canaan, interrupted trade routes and extinguished literacy.",The Bronze Age collapse is a period in the history of the Roman Empire that began in the 4th century BC.,0.84,ultron-scai-qrecc21-test-dataset-2021-07-20-ultron-no-run-identifier-2021-09-04-17-16-58
